Topic_Type,Date_Extracted,Published_Date,Heading,URL,Body_Snippet,Source_Site
Organic Search Result,2026-06-01,22 เม.ย. 2026,SCB (HOLD : Fair Price : Bt 140.00) : การเติบโตถูกท้าทายจา,https://www.pi.financial/research/scb-hold-fair-price-bt-14000-%E0%B8%81%E0%B8%B2%E0%B8%A3%E0%B9%80%E0%B8%95%E0%B8%B4%E0%B8%9A%E0%B9%82%E0%B8%95%E0%B8%96%E0%B8%B9%E0%B8%81%E0%B8%97%E0%B9%89%E0%B8%B2%E0%B8%97%E0%B8%B2%E0%B8%A2%E0%B8%88%E0%B8%B2%E0%B8%81%E0%B9%80%E0%B8%A8%E0%B8%A3%E0%B8%A9%E0%B8%90-f0660ho,แม้มองว่า SCB จะสามารถจ่ายเงินปันผลสูงที่ 80% ของกำไร และให้คาดผลตอบแทนเงินปันผลสูงที่ 7.9%/8.1% ในปี 2026-27 อย่างไรก็ดี การเติบโตกำไรที่ชะลอตัวลงเป็นปัจจัยกดดันต่อ ROE ที่คาดว่าจะปรับลดลง ...,www.pi.financial
Organic Search Result,2026-06-01,1 พ.ค. 2026,บัตร SCB PLANET VISA มอบบัตรโดยสาร Business Class ฟรี ...,https://www.scb.co.th/th/personal-banking/promotions/prepaid-card/planet-luxury-flight,"บัตร SCB PLANET VISA มอบบัตรโดยสาร Business Class ฟรีมูลค่า 70,000 บาท* · รับฟรี! · รับสิทธิ์เข้าใช้บริการห้องรับรองที่สนามบินทั่วโลก กับ Dragonpass จำนวน 4 สิทธิ์ เมื่อมียอดใช้จ่ายสะสมผ่านบัตร ...",www.scb.co.th
Organic Search Result,2026-06-01,Unknown,SCB Unveils Strategic Push Towards AI and Virtual Banking ...,https://www.instagram.com/reel/DXMfdAXlFvt/,"0 likes, 0 comments - kaohoon on April 16, 2026: ""SCB Unveils Strategic Push Towards AI and Virtual Banking #SCB #SCBX #AI #VirtualBank #BankX #KakaoBank ...",www.instagram.com
Organic Search Result,2026-06-01,1 พ.ค. 2026,นาย สารัชต์ รัตนาภรณ์,https://www.scb.co.th/th/about-us/board-of-director/sarut-ruttanaporn,การดำรงตำแหน่งในบริษัทจดทะเบียนอื่น. ไม่มี ; การดำรงตำแหน่งในบริษัท/กิจการอื่น. กรรมการ บริษัท อมตะ สปริง ดีเวลลอปเม้นท์ จำกัด; กรรมการ สมาคมราชกรีฑาสโมสร ; จำนวนการถือหุ้นสามัญของ SCB.,www.scb.co.th
Organic Search Result,2026-06-01,20 เม.ย. 2026,SCB 2 โบรกคาดกำไร Q1/69 ประเมินราคาเป้าหมาย,https://thunhoon.com/scb-kss-phillip-profit-20042026,ฝ่ายวิจัยฟิลลิป ยังคงประมาณการกำไรทั้งปี 2569 ของ SCB อยู่ที่ 4.8 หมื่นล้านบาท เพิ่มขึ้น 1.8% YoY และยังคงให้ราคาพื้นฐานที่ 145 บาท แนะนำทยอยซื้อ เพราะมีปันผลยังน่าสนใจ โดยปันผลงวดครึ่งหลังปี 2568 ...,thunhoon.com
Organic Search Result,2026-06-01,Unknown,The SCB LET’S PLUS debit card offers great value for your ...,https://www.youtube.com/shorts/97DvWroxD_M,บัตรเดบิต SCB LET'S PLUS ใช้จ่ายคุ้ม ใช้ชีวิตได้อุ่นใจ - คุ้มครองการเสียชีวิตจากอุบัติเหตุ สูงสุด 400000 บาท* - คุ้มครองค่ารักษาพยาบาล ต่ออุบัติเหตุแต่ละครั้ง สูงสุดอุบัติเหตุละ 20000 บาท* ...,www.youtube.com
Organic Search Result,2026-06-01,20 เม.ย. 2026,SCB ส่องหุ้นร้อน 20 เม.ย. 69,https://www.share2trade.com/news/54640/scb-%E0%B8%AA%E0%B9%88%E0%B8%AD%E0%B8%87%E0%B8%AB%E0%B8%B8%E0%B9%89%E0%B8%99%E0%B8%A3%E0%B9%89%E0%B8%AD%E0%B8%99-20-%E0%B9%80%E0%B8%A1%E0%B8%A2-69,ราคาหุ้น SCB เริ่มมีความเคลื่อนไหวที่น่าสนใจ โดยล่าสุดปรับตัวลงไปแตะระดับ 135 บาท หลังจากขึ้นเครื่องหมาย XD ในวันที่ 20 เมษายน 2569 เพื่อสิทธิรับเงินปันผลจากผลการดำเนินงานงวดสุดท้ายของปี ...,www.share2trade.com
Organic Search Result,2026-06-01,Unknown,SCB เปิดตัวแอป SCB PLANET PLUS แอปเดียวเที่ยวทั่วโลก l THE ...,https://www.youtube.com/watch?v=ZpF9XgnnHE4,"รู้หรือไม่? เทรนด์ใช้จ่ายต่างประเทศกำลังเปลี่ยนไป ""สแกนจ่าย"" กำลังแซงหน้าเงินสด! เพราะพฤติกรรมนักเดินทางยุคใหม่ต้องการความเป๊ะและคล่องตัว! SCB ตอกย้ำผู้นำ Digital Banking จับมือกับ ...",www.youtube.com
Organic Search Result,2026-06-01,21 เม.ย. 2026,ส่องพื้นฐาน เทคนิคลงทุน SCB-PTTEP,https://thunhoon.com/examining-the-fundamentals-and-investment-techniques-of-scb-pttep-060326,หุ้น SCB แนะนำซื้อ เป้าหมาย 146.5 ประเมินแนวรับ 142 / 143 แนวต้าน 148 / 150. แม้ Upside ในเชิงพื้นฐานจำกัด แต่ฝ่ายวิจัยมีมุมมองเชิงบวกต่ออัตราเงินปันผลที่อยู่ในระดับน่าสนใจ โดย SCB ประกาศจ่าย ...,thunhoon.com
Organic Search Result,2026-06-01,Unknown,🐕 มีแอป SCB EASY มีเวลาแกลมปิ้งชิลริมทะเล ต้องใช้หน้าสมุดคู่ ...,https://www.instagram.com/p/DXbPTqlk2L5/,#YourMomentYourEASY SCB EASY มีแอป SCB EASY มีเวลาดีๆ ทุกวัน มีแอป SCB EASY มีเวลาแคมป์ปิ้งชิลริมทะเล ขอหน้าสมุดคู่ฝากได้เอง ไม่ต้องไปสาขา คลิกแอป SCB EASY 1.,www.instagram.com
Organic Search Result,2026-06-01,Unknown,SCB ปันผล 5 ล้านบาท คำนวณง่ายๆ,https://www.tiktok.com/@sinefinechannel/video/7626114062119734536,"คำนวณเงินปันผลจากหุ้น SCB 5,000,000 บาท เข้าใจง่าย เห็นภาพชัดเจน! #หุ้นปันผล #วางแผนเกษียณ #วางแผนการเงิน #การลงทุน #tiktokการเงิน. Questo riassunto dei contenuti è stato ...",www.tiktok.com
Organic Search Result,2026-06-01,Unknown,เที่ยวต่างประเทศแบบตัวแม่ ได้เรทแลกเงินดี ต้องบัตร SCB PLANET ...,https://www.facebook.com/scb.thailand/videos/%E0%B9%80%E0%B8%97%E0%B8%B5%E0%B9%88%E0%B8%A2%E0%B8%A7%E0%B8%95%E0%B9%88%E0%B8%B2%E0%B8%87%E0%B8%9B%E0%B8%A3%E0%B8%B0%E0%B9%80%E0%B8%97%E0%B8%A8%E0%B9%81%E0%B8%9A%E0%B8%9A%E0%B8%95%E0%B8%B1%E0%B8%A7%E0%B9%81%E0%B8%A1%E0%B9%88-%E0%B9%84%E0%B8%94%E0%B9%89%E0%B9%80%E0%B8%A3%E0%B8%97%E0%B9%81%E0%B8%A5%E0%B8%81%E0%B9%80%E0%B8%87%E0%B8%B4%E0%B8%99%E0%B8%94%E0%B8%B5-%E0%B8%95%E0%B9%89%E0%B8%AD%E0%B8%87%E0%B8%9A%E0%B8%B1%E0%B8%95%E0%B8%A3-scb-planet-%E0%B8%AA%E0%B8%A1%E0%B8%B1%E0%B8%84%E0%B8%A3%E0%B9%84%E0%B8%94%E0%B9%89%E0%B8%97%E0%B8%B5%E0%B9%88-scb-%E0%B8%97%E0%B8%B8/817669004719005/,... *เงื่อนไขเป็นไปตามที่ธนาคารกำหนด . #SCB #InfluenceratBRANCH #TravelCard #SCBPLANET #นัดปรึกษาเรื่องผลิตภัณฑ์ | SCB Thailand | Facebook. Log in · Video. 󱡘. SCB Thailand 󱢏.,www.facebook.com
Organic Search Result,2026-06-01,16 เม.ย. 2026,BBL-SCB งบQ1/69สุดปัง ปันผลแกร่ง-ราคาต้นน้ำ,https://www.mitihoon.com/2026/04/16/633513/,มิติหุ้น – โบรกส่องงบ Q1/69 กลุ่มธนาคารพาณิชย์ชู BBLกำไรโตโดดเด่นสุดคุม NPL อยู่หมัด ด้าน SCB ผลงานด้าน Non-NII และปันผลสุดแกร่งฟันธง2แบงก์สามารรถสร้างกำไรทะลุหมื่นลบ.ในไตรมาสแรก.,www.mitihoon.com
Organic Search Result,2026-06-01,2 เม.ย. 2026,SCB WEALTH Gift Voucher Ultima Reward,https://themalllifestore.com/promotions/mapxi7dc6eqdkd5rnoku2jp6,"- สิทธิพิเศษสำหรับผู้ถือบัตรเครดิต SCB WEALTH Credit Card by CardX ได้แก่ SCB PRIVATE BANKING, SCB FIRST, SCB PRIME รวมถึงบัตรเครดิต SCB WEALTH ของธนาคารไทย ...",themalllifestore.com
Organic Search Result,2026-06-01,Unknown,ขณะนี้บริการ SCB EASY App ทำรายการได้ปกติค่ะ หากท่านไม่ ...,https://x.com/scb_thailand/status/2046878313382347197,ขณะนี้บริการ SCB EASY App ทำรายการได้ปกติค่ะ หากท่านไม่สามารถเข้าใช้งานหรือโอนเงินได้ ขอแนะนำวิธีแก้ไขเบื้องต้นดังนี้ค่ะ 1.ปิดการใช้งาน SCB EASY App แล้วทดลองเข้าใช้งานใหม่อีกครั้ง,x.com
Organic Search Result,2026-06-01,Unknown,บัตร SCB PLANET ให้แลกสิทธิ์เข้าใช้เลานจ์ในเครือ Dragonpass ที่ ...,https://www.instagram.com/reel/DW6Fw28BEff/,A good journey starts at the airport. SCB Planet card allows us to redeem lounge access in the Dragonpass network worldwide. When you have accumulated spending ...,www.instagram.com
Organic Search Result,2026-06-01,Unknown,"The market holds onto memories, and today SCB is going ex ...",https://www.youtube.com/watch?v=xs6jQLqp1_0,"The market holds onto memories, and today SCB is going ex-dividend (XD). 2.2K views · 1 month ago ...more. News1. 3.1M. Subscribe. 33. Share.",www.youtube.com
Organic Search Result,2026-06-01,Unknown,🐕 มีแอป SCB EASY มีเวลาแกลมปิ้งชิลริมทะเล ต้องใช้หน้าสมุดคู่ ...,https://www.instagram.com/p/DXbPTqlk2L5/,#YourMomentYourEASY SCB EASY มีแอป SCB EASY มีเวลาดีๆ ทุกวัน มีแอป SCB EASY มีเวลาแคมป์ปิ้งชิลริมทะเล ขอหน้าสมุดคู่ฝากได้เอง ไม่ต้องไปสาขา คลิกแอป SCB EASY 1.,www.instagram.com
Organic Search Result,2026-06-01,Unknown,SCB ปันผล 5 ล้านบาท คำนวณง่ายๆ,https://www.tiktok.com/@sinefinechannel/video/7626114062119734536,"คำนวณเงินปันผลจากหุ้น SCB 5,000,000 บาท เข้าใจง่าย เห็นภาพชัดเจน! #หุ้นปันผล #วางแผนเกษียณ #วางแผนการเงิน #การลงทุน #tiktokการเงิน. Questo riassunto dei contenuti è stato ...",www.tiktok.com
Organic Search Result,2026-06-01,16 เม.ย. 2026,BBL-SCB งบQ1/69สุดปัง ปันผลแกร่ง-ราคาต้นน้ำ,https://www.mitihoon.com/2026/04/16/633513/,มิติหุ้น – โบรกส่องงบ Q1/69 กลุ่มธนาคารพาณิชย์ชู BBLกำไรโตโดดเด่นสุดคุม NPL อยู่หมัด ด้าน SCB ผลงานด้าน Non-NII และปันผลสุดแกร่งฟันธง2แบงก์สามารรถสร้างกำไรทะลุหมื่นลบ.ในไตรมาสแรก.,www.mitihoon.com
Organic Search Result,2026-06-01,Unknown,SCB - เริ่มต้นเรื่องดี ๆ ได้ที่บ้าน ด้วยสินเชื่อบ้าน ...,https://www.facebook.com/scb.thailand/photos/%E0%B9%80%E0%B8%A3%E0%B8%B4%E0%B9%88%E0%B8%A1%E0%B8%95%E0%B9%89%E0%B8%99%E0%B9%80%E0%B8%A3%E0%B8%B7%E0%B9%88%E0%B8%AD%E0%B8%87%E0%B8%94%E0%B8%B5-%E0%B9%86-%E0%B9%84%E0%B8%94%E0%B9%89%E0%B8%97%E0%B8%B5%E0%B9%88%E0%B8%9A%E0%B9%89%E0%B8%B2%E0%B8%99-%E0%B8%94%E0%B9%89%E0%B8%A7%E0%B8%A2%E0%B8%AA%E0%B8%B4%E0%B8%99%E0%B9%80%E0%B8%8A%E0%B8%B7%E0%B9%88%E0%B8%AD%E0%B8%9A%E0%B9%89%E0%B8%B2%E0%B8%99%E0%B8%A1%E0%B8%B7%E0%B8%AD%E0%B8%AA%E0%B8%AD%E0%B8%87%E0%B9%84%E0%B8%97%E0%B8%A2%E0%B8%9E%E0%B8%B2%E0%B8%93%E0%B8%B4%E0%B8%8A%E0%B8%A2%E0%B9%8C%E0%B8%A7%E0%B8%87%E0%B9%80%E0%B8%87%E0%B8%B4%E0%B8%99%E0%B8%AA%E0%B8%B4%E0%B8%99%E0%B9%80%E0%B8%8A%E0%B8%B7%E0%B9%88%E0%B8%AD%E0%B8%AA%E0%B8%B9%E0%B8%87%E0%B8%AA/1449447347221047/,SCB - เริ่มต้นเรื่องดี ๆ ได้ที่บ้าน ด้วยสินเชื่อบ้านมือสองไทยพาณิชย์ วงเงินสินเชื่อสูงสุด 100%* 1 เม.ย. 69 – 30 มิ.ย. 69 #กู้เท่าที่จำเป็นและชำระคืนไหว ...,www.facebook.com
Organic Search Result,2026-06-01,29 เม.ย. 2026,SCB TechX - Jobs,https://bebee.com/th/companies/scb-techx,SCB TechX. ↓ ลดลง. scbtechx.io · 22 Active jobs. 22. Active jobs. 683. Employees. Recent job openings. Project Manager (Mid - Senior Level) - Fixed ...,bebee.com
Organic Search Result,2026-06-01,4 เม.ย. 2026,SCB EIC คาดปี'69 ตลาดอสังหาฯ ทรุดต่อเนื่องปีที่4 ยอดโอนหด ...,https://www.reic.or.th/News/RealEstate/470730,"SCB EIC คาดโครงการใหม่กรุงเทพฯ-ปริมณฑล หดตัวต่อเนื่องปีที่ 4 เหลือแค่ 39,000 หมื่นหน่วย ลดลง 5% ชี้วิกฤตสงครามเป็นตัวแปรสำคัญที่อาจทำตลาดติดลบหนักถึง 10%.",www.reic.or.th
Organic Search Result,2026-06-01,18 เม.ย. 2026,Economic outlook / SCB EIC Monthly insight / เศรษฐกิจโลก,https://www.scbeic.com/th/detail/product/10059,SCB EIC ประเมินว่าเศรษฐกิจโลกในปี 2569 มีแนวโน้มขยายตัวชะลอลงมาอยู่ที่ 2.5% จาก 2.9% ในปี 2568 โดยได้รับแรงกดดันจากความขัดแย้งในสงครามตะวันออกกลาง ซึ่งส่งผลให้ต้นทุนการผลิตปรับสูงขึ้น,www.scbeic.com
Organic Search Result,2026-06-01,Unknown,กรณีโอนเงินผิดบัญชี ท่านสามารถแจ้งเรื่องได้ผ่านบริการ SCB ...,https://x.com/scb_thailand/status/2045086589248999902,"กรณีโอนเงินผิดบัญชี ท่านสามารถแจ้งเรื่องได้ผ่านบริการ SCB Connect ค่ะ โดยเลือกเมนู ""สอบถาม/ช่วยเหลือ"" จากนั้นเลือกเมนู ""แจ้งโอนเงินผิดบัญชี"" และเลือกเมนู ""โอนเงินผิดผ่านแอป",x.com
Organic Search Result,2026-06-01,23 เม.ย. 2026,SCB Grow Together ปรับพอร์ตเดือนเมษายน 2026: เพิ่มหุ้น ...,https://www.finnomena.com/scbam/scb-grow-together-apr-2026/,ภาพแสดงการปรับสัดส่วนน้ำหนักการลงทุนของพอร์ต. SCB Grow Together ที่มา: SCBAM วันที่ 21 เมษายน 2026. ดู Fund Fact Sheet กองทุนที่เพิ่มน้ำหนัก/ปรับเข้า. SCBNDQ( ...,www.finnomena.com
Organic Search Result,2026-06-01,23 เม.ย. 2026,ม.ศรีปทุม ร่วมกับ SCB Protect ยกระดับ CWIE สู่มาตรฐานองค์กร ...,https://www.spu.ac.th/newsupdate/%E0%B8%A1-%E0%B8%A8%E0%B8%A3%E0%B8%B5%E0%B8%9B%E0%B8%97%E0%B8%B8%E0%B8%A1-%E0%B8%A3%E0%B9%88%E0%B8%A7%E0%B8%A1%E0%B8%81%E0%B8%B1%E0%B8%9A-scb-protect-%E0%B8%A2%E0%B8%81%E0%B8%A3%E0%B8%B0%E0%B8%94/,มหาวิทยาลัยศรีปทุม ร่วมกับ SCB Protect จัดกิจกรรม “Internverse SCBPT x SPU Graduation and Showcase Day รุ่นที่ 2”,www.spu.ac.th
Organic Search Result,2026-06-01,Unknown,บัตร SCB PLANET ให้แลกสิทธิ์เข้าใช้เลานจ์ในเครือ Dragonpass ที่ ...,https://www.instagram.com/reel/DW6Fw28BEff/,A good journey starts at the airport. SCB Planet card allows us to redeem lounge access in the Dragonpass network worldwide. When you have accumulated spending ...,www.instagram.com
Organic Search Result,2026-06-01,2 เม.ย. 2026,SCB WEALTH Gift Voucher Ultima Reward,https://themalllifestore.com/promotions/mapxi7dc6eqdkd5rnoku2jp6,จุด Redemption บริเวณแผนก Power Mall & เคาน์เตอร์ Customer Service ชั้น 4. *เงื่อนไขการรับบัตรกำนัลห้างฯ - สิทธิพิเศษสำหรับผู้ถือบัตรเครดิต SCB WEALTH Credit Card by CardX ได้แก่ SCB ...,themalllifestore.com
Organic Search Result,2026-06-01,3 เม.ย. 2026,กลุ่มเอสซีบีเอกซ์ ผนึก SCB WEALTH และ CardX เปิดตัว ...,https://marketeeronline.co/archives/459893,หัวใจสำคัญของ SCB WEALTH Credit Card by CardX คือแนวคิด “Data-Driven Personalization” โดยการนำ Customer Insight เชิงลึกจากพฤติกรรมการใช้จ่ายและไลฟ์สไตล์ของลูกค้าเวลธ์แต่ละ ...,marketeeronline.co
Organic Search Result,2026-06-01,20 เม.ย. 2026,SCB ส่องหุ้นร้อน 20 เม.ย. 69,https://www.share2trade.com/news/54640/scb-%E0%B8%AA%E0%B9%88%E0%B8%AD%E0%B8%87%E0%B8%AB%E0%B8%B8%E0%B9%89%E0%B8%99%E0%B8%A3%E0%B9%89%E0%B8%AD%E0%B8%99-20-%E0%B9%80%E0%B8%A1%E0%B8%A2-69,ราคาหุ้น SCB เริ่มมีความเคลื่อนไหวที่น่าสนใจ โดยล่าสุดปรับตัวลงไปแตะระดับ 135 บาท หลังจากขึ้นเครื่องหมาย XD ในวันที่ 20 เมษายน 2569 เพื่อสิทธิรับเงินปันผลจากผลการดำเนินงานงวดสุดท้ายของปี ...,www.share2trade.com
Organic Search Result,2026-06-01,20 เม.ย. 2026,SCB จ่ายเงินปันผลอีก 9.28 บาท แจกสูงลิ่ว 6.33% ขึ้น XD 20 เม. ...,https://hoonsmart.com/archives/404969,"HoonSmart.com>>บอร์ด ""เอสซีบี เอกซ์"" (SCB) ใจป้ำ ไฟเขียวจ่ายเงินปันผลอีกหุ้นละ 9.28 บาท อัตราผลตอบแทน 6.33% รวมทั้งปีจ่าย 11.28 บาท รวมเป็นเงิน 37981 ล้านบาท คิดเป็น 80% ...",hoonsmart.com
Organic Search Result,2026-06-01,Unknown,แวะ Transit ที่สิงคโปร์ ใช้บัตร SCB PLANET สะดวกตั้งแต่ก้าวแรกที่ ...,https://www.tiktok.com/@scbthailand/video/7634459276458675464,30 มิ.ย.69 ดูรายละเอียดการแลกรับสิทธิที่ https://www.scb.co.th/th/personal-banking/promotions/prepaid-card/planet-dragonpass *เงื่อนไขเป็นไปตามที่ธนาคารและบริษัทกำหนด #บัตร ...,www.tiktok.com
Organic Search Result,2026-06-01,30 เม.ย. 2026,Drive Your Wealth Forward 2026,https://www.scb.co.th/th/personal-banking/promotions/insurance/drive-your-wealth-forward2026,รับสิทธิ สมัครบัตรเครดิต SCB FIRST อายุบัตร 3 ปี ตั้งแต่วันที่ 1 กุมภาพันธ์ 2569 - 30 เมษายน 2569.,www.scb.co.th
